投诉日期,投诉编号,投诉问题,投诉诉求,详细说明,投诉对象
2020-02-06,17348612999,蛋壳公寓单方面通知增加一个月免租期要求蛋壳公寓按照合同履行义务赔礼道歉,"作出处罚,道歉,按照合同履行","本人魏莹敏与蛋壳公寓旗下紫梧桐（北京）资产管理有限公司签订委托管理服务合同（合同号：BJGYSBJE18121847***）合同有限期2018年12月20日至2022年3月14日。
2020年2月4日，接到‭号码为170 9000 4180‬的电话，自称蛋壳工作人员。单方面通知：当前疫情下，增加一个月免租期（不付租金）。这违背我与蛋壳公寓合同号为BJGYS...",紫梧桐
2020-02-06,17348612542,单方不履行合同不按时付租金导致我房贷拖欠生活窘迫,"赔偿,道歉",紫梧桐（北京）资产管理有限公司（乙方）未按合同按期于2020年1月29日支付租金人民币12301元给甲方，因合同条款约定乙方支付租金遇法定节假日顺延，乙方应于2月2日国家法定春节假期后立即支付租金，但时至2月5日甲方仍未收到租金，且主动联系乙方，乙方解释以新冠肺炎为理由单方面要求甲方增加一个月免租期给乙方。在甲...,紫梧桐
2020-02-07,17348626509,蛋壳公寓以疫情为由单方面要求少支付一个月房租,赔偿,本人于2018年6月和紫梧桐北京公寓管理有限公司（蛋壳公寓）签订一份为期五年的房屋租赁合同.本应该在2020年2月12号蛋壳公寓支付我31593的房租.但是在2020年的2月1号接到蛋壳公寓工作人员的电话说因为疫情的关系要求房东减免一个月的房租，说是不可抗拒因素导致的.根据房屋租凭合同，只有第八条 （一）合同自然解除条款中...,紫梧桐
2020-02-05,17348611381,蛋壳公寓,"退款,赔偿,道歉,作出处罚",蛋壳公寓 紫梧桐（北京）资产管理公司未按合同支付房房租。根据合同房租支付日期为2020.02.11，单月租金6050元。2020年2月3日中午，蛋壳公寓客服用170开头的手机号码致电业主，以疫情为借口强行要求业主免除一个月房租。经我本人与房屋目前3位女租客面对面的核实，蛋壳公寓并免除这3位女租客租金，还早已收取。其行为已...,紫梧桐
2020-02-06,17348611633,蛋壳公寓以疫情为由单方面要求少支付一个月房租,赔偿,紫梧桐（北京）资产管理有限公司（乙方）未按合同按期于2020年1月26日支付租金人民币37893元给甲方，因合同条款约定乙方支付租金遇法定节假日顺延，乙方应于2月2日国家法定春节假期后立即支付租金，但时至2月5日甲方仍未收到租金，且乙方来电以新冠肺炎为理由单方面要求甲方增加一个月免租期给乙方。在甲乙双方未达成共...,紫梧桐
2020-02-03,17348590815,紫梧桐北京资产管理有限公司蛋壳公寓逾期未支付租金,按合同约定支付房租,本人北京长阳一套住房租与蛋壳公寓，上期房租支付之2020年1月12日，1月13日至2月1日免租，按合同2月2日应支付租金10743元。蛋壳公寓未付，来电话称要再免租一个月，我表示不同意。本房为22岁男生自住，非经商，不理解与肺炎有何关系。并且此房尚有贷款需偿还，还望蛋壳及时支付租金。,紫梧桐
2020-02-01,17348566458,紫梧桐上海公寓管理有限公司蛋壳公寓,按期支付房款,本人于2018年2月4日和紫梧桐上海公寓管理有限公司（蛋壳公寓）签订一份为期三年的房屋租赁合同.本应该在2020年1月25号蛋壳公寓支付我14403元的房租.但是在2020年的1月31号支付日期过后才接到蛋壳公寓工作人员的电话说因为疫情的关系要求房东先减免至少一个月的房租，说是国家规定.我觉得双方都有合同约定，并且国家也没...,紫梧桐
2020-02-05,17348611386,蛋壳公寓违约不支付房租且单方要求免租,"按合同支付租金,违约赔偿","按照合同，紫梧桐（北京）资产管理有限公司即蛋壳公寓，应在2月2日支付房租20643元。2月1日接到17090354***陌生来电，自称蛋壳员工，通知无法按照合同约定支付房租，支付时间不知道。且必须减免一个月房租的无理要求。对此行为强烈投诉：
第一，  直接强制扣房租属于违约。第二，扣掉的房租是否给到租客？没有公示，也没...",紫梧桐
2020-02-05,17348606047,蛋壳公寓紫梧桐北京资产管理有限公司以疫情为由单方面要求少支付一个月房租,"道歉,履行合同",我是蛋壳客户，是房东，2020年2月2日接到蛋壳客服电话，被告知，蛋壳要比合同约定的时间延期一个月支付房租，还要少给一个月的房租，没有商量的余地。这是公然的违反合同法的违法行为，恶劣的店大欺客的行为。更恶劣的是蛋壳是在全国人民都抗击新型冠状病毒的关键时期，扰乱市场秩序，欺压房东，欺瞒租客，欺骗社会。强...,紫梧桐
2020-02-05,17348590781,蛋壳公寓以疫情为借口单方面强行不支付房东房租,"赔偿,作出处罚,道歉","本人位于上海市闵行区一套三室住房，租给蛋壳公寓约一年。
这两天突然接到紫梧桐（北京）资产管理有限公司（以下简称“蛋壳公寓”）的电话，称因为疫情的不可抗力，要中断支付给我一个月租金（5000多元）。
可是通过蛋壳的APP看到房屋为正常的出租状态。
我们觉得蛋壳单方面中断支付的行为是违反合同约定的，疫情不是不可...",紫梧桐
2020-02-03,17348585145,紫梧桐北京资产管理有限公司无理由拒绝支付房租,按合同履约支付租金,个人名下北京市丰台住房租给蛋壳公寓，今日接到蛋壳公寓电话（紫梧桐(北京)资产管理有限公司），称其不能按时支付我19年12月、20年1月、2月的共3个月的房屋租金，以疫情为由拒绝支付我2月份的房租，并未书面形式通知知何时能够支付其余剩余租金。随后了解到蛋壳公寓并非免除其租客的房租，打客服电话始终无法接入，此行...,紫梧桐
2020-02-01,17348565592,蛋壳公寓未按合同按期支付应付账款涉嫌拖欠房东租金且拒绝按合同支付租金,"赔偿,道歉",将房屋委托给紫梧桐（北京）资产管理有限公司，即蛋壳公寓北京公司，按照合同约定2020年1月24日支付钱款，但至今仍未收到租金，且单方面通知不予支付一个月的租金，涉嫌违约,紫梧桐
2020-02-06,17348619069,蛋壳公寓单方面要求延期一月支付租金拒不按时支付租金,"赔偿,道歉,按时支付租金",本人在2019年9月与蛋壳公寓（企业名称：紫梧桐上海公寓管理有限公司）签订了房屋租赁委托协议，将自己名下的一处上海房屋委托给蛋壳公寓向外租赁。2月4日接到了蛋壳公寓工作人员的电话，通知2月开始的下季度租金暂缓，且要求增加一个月的空置期（即变相要求免一个月租金），而且没有明确的支付时间点。单方面违反了委托...,紫梧桐
2020-02-06,17348619912,蛋壳公寓未按合同按期支付应付账款涉嫌拖欠房东租金且拒绝按合同支付租金,"赔偿,道歉",北京紫梧桐（蛋壳公寓）利用疫情，不经业主同意，强扣房东一个月房租。本人与蛋壳公寓签订的合同应于2020年2月1日向我支付房租6150元。截止到今天，没有收到合同款，致电蛋壳公寓告知因为疫情，需要强行扣除一个月房租。现在全北京至少近20000名房东都遭遇蛋壳强行免租，如果按照合同条款，自应打款日起15个工作日后房主...,紫梧桐
2020-02-06,17348618120,未按时付租金,"赔偿,解释,按时付款","区域苏州：事实经过：一：按照双方之前签订的合同,紫梧桐（北京）资产管理有限公司，又称蛋壳公寓本应于2月5日支付房东10500元房租，但截至2月6日，房东未收到房租。二、2月3日房东接到称其为蛋壳公寓员工一名男子来电，他宣称蛋壳公寓要房东少支付一个月的租金并将剩余租金延迟支付。房东当即表示不接受。然而在房东拨...",紫梧桐
2020-02-06,17348619351,蛋壳公寓违约过期不付租金强行要求免租一个月,"按合同约定履行义务,按合同约定支付房租","投诉1、我与紫梧桐（北京）资产管理有限公司（以下简称：蛋壳公寓）在北京市签订有房屋租赁委托管理服务合同，按合同规定2020年1月29日前蛋壳公寓需向我支付24993元房租，时至2020年2月6日还未收到蛋壳公寓应付的租金，其已形成违约。        
投诉2、在2020年2月2日接到自称蛋壳公寓工作人员电话，借疫情为由要求我免收...",紫梧桐
2020-02-05,17348604709,我是一名蛋壳公寓紫梧桐北京资产管理有限公司的客户房主2019年2月25签约,"赔偿,作出处罚",我是与蛋壳公寓签订合同的一位房主，2020.2.3接到1709*****94的电话，告知本月减免一个月房租，因为此次疫情，我表示不同意。随后，我找到我房子的租客，正在房中，并表示按时按量交着房租，一分不少，一天不晚。然而蛋壳却拒付我一个月房租，无视合同。我想问问：国家有急百姓有难，蛋壳公寓还要趁火打劫，做出房主租客...,紫梧桐
2020-02-07,17348614691,蛋壳公寓借助武汉疫情扰乱市场秩序是在发国难财恶意截留租客租金,道歉,本人2019年8月与紫梧桐（上海）公寓管理有限公司（蛋壳公寓签约主体）签订房屋长租合同，将位于回龙观新村中区3-2-2402室房屋长期租赁给蛋壳公寓，约定租金安月支付，至2020年1月27日应该支付2020年1月27日到2月27日房租共7000元，但蛋壳公寓至今日未支付上述租金。期间，一位自称蛋壳公寓工作人员的男士给本人来电，表...,紫梧桐
2020-02-06,17348618458,蛋壳公寓不按合同支付租金,"赔偿,道歉","您好！
        我是北京丰台区丰桥路8号院15号楼5单元201室业主。2018年11月23日与紫梧桐北京资产管理有限公司（蛋壳公寓）签订5年租赁协议。按协议规定蛋壳公寓应与2020年2月3号付给我三个月的租金32853元，至今没有收到。期间有蛋壳公寓的人员打电话给我，要求增加一个月的免租期，即减免一个月的房租，理由一是有两...",紫梧桐
2020-02-04,17348604129,蛋壳公寓紫梧桐资产管理公司单方面强制免租1个月未按期支付房租,立即支付租金,按照合同约定，蛋壳公寓本应1月27日支付我房租，但截至2月4日并未支付，无奈致电蛋壳公寓，客服告知蛋壳公寓单方面强制免租一个月，并且其他月份的房租要等疫情结束之后再支付。蛋壳公寓违约，不支付房东房租，大发国难财强烈进行谴责。,紫梧桐
2020-02-06,17348612831,蛋壳拖欠业主房租要求支付给我,赔偿,"蛋壳公寓（紫梧桐北京资产管理有限公司）无视合同，无视法律。强行增加一个月免租期，严重损害房东利益。
另一方面，蛋壳拖欠房东房租、并未给我的租户免房租，两面捞钱，发国难财！而且我的房子在北京，房客均已顺利入住，并且我的房子一直满员状态，不存在空置问题！
再次，要求蛋壳公寓，立即支付原应与2020年2月4日...",紫梧桐
2020-02-06,17348616767,蛋壳公寓拖欠房租并强制要求免租至少一个月,"赔偿,道歉",本人2019年7月与紫梧桐（上海）公寓管理有限公司（蛋壳公寓签约主体）签订房屋长租合同，将位于静安区汉中路18号1201室房屋长期租赁给蛋壳公寓，约定租金每月支付，至2020年2月3日应该支付2020年2月至3月房租共9850元，但蛋壳公寓至今日未支付上述租金。期间，本人联系蛋壳公寓客服，被单方面通知要减少至少1个月租金，...,紫梧桐
